ID,original_Descrizione Regione,original_Codice Azienda,original_Tipo Azienda,original_Codice struttura,original_Subcodice,original_Denominazione Struttura/Stabilimento,original_Indirizzo,original_Codice Comune,original_Comune,original_Sigla Provincia,original_Codice tipo struttura,original_Descrizione tipo struttura,original_Codice disciplina,original_Descrizione disciplina,original_Tipo di Disciplina,original_N° Reparti,original_Posti letto degenza ordinaria,original_Posti letto degenza a pagamento,original_Posti letto Day Hospital,original_Posti letto Day Surgery,original_Totale posti letto,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level
195,LAZIO,202,1,120066,2,OSPEDALE CTO.A.ALESINI,VIA S.NEMESIO 21,58091,ROMA,RM,1,Ospedale a gestione diretta,49,TERAPIA INTENSIVA,ACUTI,1,6,0,0,0,6,41.704144,12.693002,"Via Veneto, 21, 00045 Genzano di Roma Roma, Italia",,21,Via Veneto,45,Comune di Genzano di Roma,,Genzano di Roma,Roma,RM,Lazio,LAZ,Italia,it,0.45927,0.81,0.5103
196,LAZIO,202,1,120066,2,OSPEDALE CTO.A.ALESINI,VIA S.NEMESIO 21,58091,ROMA,RM,1,Ospedale a gestione diretta,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,16,0,0,0,16,41.704144,12.693002,"Via Veneto, 21, 00045 Genzano di Roma Roma, Italia",,21,Via Veneto,45,Comune di Genzano di Roma,,Genzano di Roma,Roma,RM,Lazio,LAZ,Italia,it,0.45927,0.81,0.5103
197,LAZIO,202,1,120066,2,OSPEDALE CTO.A.ALESINI,VIA S.NEMESIO 21,58091,ROMA,RM,1,Ospedale a gestione diretta,98,DAY SURGERY,ACUTI,1,0,0,0,10,10,41.704144,12.693002,"Via Veneto, 21, 00045 Genzano di Roma Roma, Italia",,21,Via Veneto,45,Comune di Genzano di Roma,,Genzano di Roma,Roma,RM,Lazio,LAZ,Italia,it,0.45927,0.81,0.5103
198,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",8,CARDIOLOGIA,ACUTI,2,19,0,0,0,19,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
199,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",9,CHIRURGIA GENERALE,ACUTI,2,5,0,0,1,6,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
200,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",26,MEDICINA GENERALE,ACUTI,2,51,0,16,0,67,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
201,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,2,6,0,0,2,8,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
202,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",37,OSTETRICIA E GINECOLOGIA,ACUTI,2,11,0,0,1,12,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
203,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",43,UROLOGIA,ACUTI,2,2,0,0,1,3,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
204,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",49,TERAPIA INTENSIVA,ACUTI,2,9,0,0,0,9,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
205,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",50,UNITA` CORONARICA,ACUTI,2,10,0,0,0,10,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
206,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",51,ASTANTERIA,ACUTI,2,53,0,0,0,53,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
207,LAZIO,202,1,120076,,MADRE GIUSEPPINA VANNINI,VIA ACQUA BULLICANTE 4,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",62,NEONATOLOGIA,ACUTI,2,3,0,0,0,3,41.880714,12.542649,"Via Di Acqua Bullicante, 4, 00177 Roma Roma, Italia",,4,Via Di Acqua Bullicante,177,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
208,LAZIO,202,1,120089,,N.C.L. ISTITUTO DI NEUROSCIENZE S.R.L.,VIA PATRICA 15,58091,ROMA,RM,5.1,Casa di cura privata accreditata,30,NEUROCHIRURGIA,ACUTI,1,16,0,0,0,16,41.866144,12.540016,"Via Patrica, 15, 00178 Roma Roma, Italia",,15,Via Patrica,178,Roma,Tuscolano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
209,LAZIO,202,1,120089,,N.C.L. ISTITUTO DI NEUROSCIENZE S.R.L.,VIA PATRICA 15,58091,ROMA,RM,5.1,Casa di cura privata accreditata,32,NEUROLOGIA,ACUTI,1,8,0,3,0,11,41.866144,12.540016,"Via Patrica, 15, 00178 Roma Roma, Italia",,15,Via Patrica,178,Roma,Tuscolano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
210,LAZIO,202,1,120089,,N.C.L. ISTITUTO DI NEUROSCIENZE S.R.L.,VIA PATRICA 15,58091,ROMA,RM,5.1,Casa di cura privata accreditata,49,TERAPIA INTENSIVA,ACUTI,1,4,0,0,0,4,41.866144,12.540016,"Via Patrica, 15, 00178 Roma Roma, Italia",,15,Via Patrica,178,Roma,Tuscolano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
211,LAZIO,202,1,120104,,CASA DI CURA VILLA FULVIA SRL,VIA APPIA NUOVA 901,58091,ROMA,RM,5.1,Casa di cura privata accreditata,26,MEDICINA GENERALE,ACUTI,1,25,0,0,0,25,41.846146,12.5514047,"Via Appia Nuova, 901, Roma Roma, Italia",,901,Via Appia Nuova,,Roma,Appio Latino,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
212,LAZIO,202,1,120104,,CASA DI CURA VILLA FULVIA SRL,VIA APPIA NUOVA 901,58091,ROMA,RM,5.1,Casa di cura privata accreditata,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,135,0,15,0,150,41.846146,12.5514047,"Via Appia Nuova, 901, Roma Roma, Italia",,901,Via Appia Nuova,,Roma,Appio Latino,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
213,LAZIO,202,1,120132,,CASA DI CURA GUARNIERI SPA,VIA TOR DE SCHIAVI 139,58091,ROMA,RM,5.1,Casa di cura privata accreditata,9,CHIRURGIA GENERALE,ACUTI,1,18,0,0,2,20,41.882743,12.563308,"Via Tor De' Schiavi, 139, 00172 Roma Roma, Italia",,139,Via Tor De' Schiavi,172,Roma,Centocelle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
214,LAZIO,202,1,120132,,CASA DI CURA GUARNIERI SPA,VIA TOR DE SCHIAVI 139,58091,ROMA,RM,5.1,Casa di cura privata accreditata,26,MEDICINA GENERALE,ACUTI,1,37,0,3,0,40,41.882743,12.563308,"Via Tor De' Schiavi, 139, 00172 Roma Roma, Italia",,139,Via Tor De' Schiavi,172,Roma,Centocelle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
215,LAZIO,202,1,120132,,CASA DI CURA GUARNIERI SPA,VIA TOR DE SCHIAVI 139,58091,ROMA,RM,5.1,Casa di cura privata accreditata,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,59,0,0,6,65,41.882743,12.563308,"Via Tor De' Schiavi, 139, 00172 Roma Roma, Italia",,139,Via Tor De' Schiavi,172,Roma,Centocelle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
216,LAZIO,202,1,120135,,C.D.C. MATER MISERICORDIAE,VIA LATINA 28,58091,ROMA,RM,5.1,Casa di cura privata accreditata,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,36,0,0,0,36,41.874565,12.506796,"Via Latina, 28, 00179 Roma Roma, Italia",,28,Via Latina,179,Roma,Appio Latino,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
217,LAZIO,202,1,120139,,CLINICA LATINA,VIA VULCI 16,58091,ROMA,RM,5.1,Casa di cura privata accreditata,60,LUNGODEGENTI,LUNGODEGENZA,1,30,0,0,0,30,41.877625,12.503843,"Via Vulci, 16, 00183 Roma Roma, Italia",,16,Via Vulci,183,Roma,Appio Latino,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
218,LAZIO,202,1,120143,,CONCORDIA HOSPITAL,VIA DELLE SETTE CHIESE 90,58091,ROMA,RM,5.1,Casa di cura privata accreditata,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,28,0,0,2,30,41.8605653,12.4878833,"Via delle Sette Chiese, 90, 00145 Roma Roma, Italia",,90,Via delle Sette Chiese,145,Roma,Municipio Roma VIII,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
219,LAZIO,202,1,120157,,C.D.C. FABIA MATER,VIA OLEVANO ROMANO 25,58091,ROMA,RM,5.1,Casa di cura privata accreditata,9,CHIRURGIA GENERALE,ACUTI,1,17,0,2,0,19,41.893281,12.555259,"Via Olevano Romano, 25, 00171 Roma Roma, Italia",,25,Via Olevano Romano,171,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
220,LAZIO,202,1,120157,,C.D.C. FABIA MATER,VIA OLEVANO ROMANO 25,58091,ROMA,RM,5.1,Casa di cura privata accreditata,26,MEDICINA GENERALE,ACUTI,1,10,0,0,0,10,41.893281,12.555259,"Via Olevano Romano, 25, 00171 Roma Roma, Italia",,25,Via Olevano Romano,171,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
221,LAZIO,202,1,120157,,C.D.C. FABIA MATER,VIA OLEVANO ROMANO 25,58091,ROMA,RM,5.1,Casa di cura privata accreditata,34,OCULISTICA,ACUTI,1,3,0,7,0,10,41.893281,12.555259,"Via Olevano Romano, 25, 00171 Roma Roma, Italia",,25,Via Olevano Romano,171,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
222,LAZIO,202,1,120157,,C.D.C. FABIA MATER,VIA OLEVANO ROMANO 25,58091,ROMA,RM,5.1,Casa di cura privata accreditata,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,7,0,2,0,9,41.893281,12.555259,"Via Olevano Romano, 25, 00171 Roma Roma, Italia",,25,Via Olevano Romano,171,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
223,LAZIO,202,1,120157,,C.D.C. FABIA MATER,VIA OLEVANO ROMANO 25,58091,ROMA,RM,5.1,Casa di cura privata accreditata,37,OSTETRICIA E GINECOLOGIA,ACUTI,1,23,0,2,0,25,41.893281,12.555259,"Via Olevano Romano, 25, 00171 Roma Roma, Italia",,25,Via Olevano Romano,171,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
224,LAZIO,202,1,120157,,C.D.C. FABIA MATER,VIA OLEVANO ROMANO 25,58091,ROMA,RM,5.1,Casa di cura privata accreditata,43,UROLOGIA,ACUTI,1,10,0,4,0,14,41.893281,12.555259,"Via Olevano Romano, 25, 00171 Roma Roma, Italia",,25,Via Olevano Romano,171,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
225,LAZIO,202,1,120157,,C.D.C. FABIA MATER,VIA OLEVANO ROMANO 25,58091,ROMA,RM,5.1,Casa di cura privata accreditata,62,NEONATOLOGIA,ACUTI,1,2,0,0,0,2,41.893281,12.555259,"Via Olevano Romano, 25, 00171 Roma Roma, Italia",,25,Via Olevano Romano,171,Roma,Prenestino-Labicano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
226,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,8,CARDIOLOGIA,ACUTI,1,2,0,0,0,2,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
227,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,9,CHIRURGIA GENERALE,ACUTI,1,17,0,0,2,19,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
228,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,20,IMMUNOLOGIA,ACUTI,1,40,0,0,0,40,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
229,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,26,MEDICINA GENERALE,ACUTI,1,20,0,2,0,22,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
230,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,29,NEFROLOGIA,ACUTI,1,14,0,0,0,14,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
231,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,32,0,0,2,34,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
232,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,37,OSTETRICIA E GINECOLOGIA,ACUTI,1,1,0,0,0,1,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
233,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,38,OTORINOLARINGOIATRIA,ACUTI,1,8,0,0,2,10,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
234,LAZIO,202,1,120166,,CASA DI CURA NUOVA ITOR,VIA DI PIETRALATA 162,58091,ROMA,RM,5.1,Casa di cura privata accreditata,50,UNITA` CORONARICA,ACUTI,1,1,0,0,0,1,41.926059,12.538381,"Via Di Pietralata, 162, 00158 Roma Roma, Italia",,162,Via Di Pietralata,158,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
235,LAZIO,202,1,120169,,NUOVA CLINICA ANNUNZIATELLA,VIA MEROPIA 124,58091,ROMA,RM,5.1,Casa di cura privata accreditata,9,CHIRURGIA GENERALE,ACUTI,1,28,0,0,0,28,41.85542365,12.50597123,"Nuova Clinica Annunziatella, Via Meropia, 124, 00147 Roma Roma, Italia",Nuova Clinica Annunziatella,124,Via Meropia,147,,Municipio Roma VIII,Roma,Roma,RM,Lazio,LAZ,Italia,it,1,1,1
236,LAZIO,202,1,120169,,NUOVA CLINICA ANNUNZIATELLA,VIA MEROPIA 124,58091,ROMA,RM,5.1,Casa di cura privata accreditata,26,MEDICINA GENERALE,ACUTI,1,26,0,0,0,26,41.85542365,12.50597123,"Nuova Clinica Annunziatella, Via Meropia, 124, 00147 Roma Roma, Italia",Nuova Clinica Annunziatella,124,Via Meropia,147,,Municipio Roma VIII,Roma,Roma,RM,Lazio,LAZ,Italia,it,1,1,1
237,LAZIO,202,1,120169,,NUOVA CLINICA ANNUNZIATELLA,VIA MEROPIA 124,58091,ROMA,RM,5.1,Casa di cura privata accreditata,98,DAY SURGERY,ACUTI,1,0,0,0,6,6,41.85542365,12.50597123,"Nuova Clinica Annunziatella, Via Meropia, 124, 00147 Roma Roma, Italia",Nuova Clinica Annunziatella,124,Via Meropia,147,,Municipio Roma VIII,Roma,Roma,RM,Lazio,LAZ,Italia,it,1,1,1
238,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,2,DAY HOSPITAL,ACUTI,1,0,0,25,0,25,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
239,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,8,CARDIOLOGIA,ACUTI,1,27,0,0,0,27,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
240,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,9,CHIRURGIA GENERALE,ACUTI,1,31,0,0,0,31,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
241,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,14,CHIRURGIA VASCOLARE,ACUTI,1,10,0,0,0,10,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
242,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,26,MEDICINA GENERALE,ACUTI,1,67,0,0,0,67,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
243,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,29,NEFROLOGIA,ACUTI,1,1,0,0,0,1,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
244,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,25,0,0,0,25,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
245,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,37,OSTETRICIA E GINECOLOGIA,ACUTI,1,25,0,0,0,25,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
246,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,38,OTORINOLARINGOIATRIA,ACUTI,1,4,0,0,0,4,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
247,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,39,PEDIATRIA,ACUTI,1,6,0,1,0,7,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
248,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,40,PSICHIATRIA,ACUTI,1,15,0,0,0,15,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
249,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,49,TERAPIA INTENSIVA,ACUTI,1,12,0,0,0,12,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
250,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,50,UNITA` CORONARICA,ACUTI,1,8,0,0,0,8,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
251,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,51,ASTANTERIA,ACUTI,1,7,0,0,0,7,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
252,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,64,ONCOLOGIA,ACUTI,1,10,0,0,0,10,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
253,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,68,PNEUMOLOGIA,ACUTI,2,18,0,0,0,18,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
254,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,94,TERAPIA SEMI-INTENSIVA,ACUTI,1,6,0,0,0,6,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
255,LAZIO,202,1,120267,,OSPEDALE SANDRO PERTINI,via monti tiburtini 385,58091,ROMA,RM,1,Ospedale a gestione diretta,97,DETENUTI,ACUTI,1,12,0,0,0,12,41.918873,12.537931,"Via Dei Monti Tiburtini, 385, 00157 Roma Roma, Italia",,385,Via Dei Monti Tiburtini,157,Roma,Pietralata,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.81,1,0.9
